plant,recording_date,min_width,avg_width,max_width,min_height,avg_height,max_height,min_biomass,avg_biomass,max_biomass,avg_solidity,avg_convex_hull_area,avg_longest_path,avg_center_of_mass_x,avg_center_of_mass_y
-,dd/mm/yyyy,mm,mm,mm,mm,mm,mm,cm2,cm2,cm2,-,cm2,mm,pixels,pixels
NPEC51.VTC3.AK20.Brioso.Bri_h6.4,2021-11-12,1431.8821537388,991.2368,704.6517,1511.8937925409998,1001.1164833333333,762.2212833333333,1602.1755582761996,1011.739,800.0314999999998,1296.5819487751057,2422.4653601846207,5614.191208849374,7350.7072499999995,0.2699932077662359
NPEC51.VTC3.AK20.Brioso.Bri_h6.4,2021-11-16,1452.3071914805996,1086.6166,731.8394,1553.1451379743996,1105.6331333333335,782.7977666666666,1646.1881177206,1118.2613,824.0993,1302.4550693106328,2407.999833438411,6279.814623201775,7976.02435,0.2478574106317523
NPEC51.VTC3.AK20.Brioso.Bri_h6.4,2021-11-19,1704.9503275475,1195.8130999999996,637.351,1847.5564366295166,1209.0355333333334,716.6856000000001,1963.1814456381,1225.2293,775.518,1300.2424872868953,2340.3513010205975,6784.850929318992,8711.503633333334,0.27377139286068464
NPEC51.VTC3.AK20.Brioso.Bri_h6.4,2021-11-23,1970.2731967311,1210.5212,586.0955,2091.66430924275,1228.7206166666665,680.8810333333333,2172.3920758514,1248.8514,770.6152999999998,1307.0940581507678,2287.5790031146903,6701.697333566625,8852.567683333333,0.31387702944794155
NPEC51.VTC3.AK20.Brioso.Bri_h6.4,2021-11-26,1898.3386055323,1215.4239,659.6360000000001,2058.46220062415,1243.503,717.7255666666666,2173.7230207344,1272.4735,817.4137999999998,1307.1936751365774,2290.409999533247,7126.011501449074,8959.758533333332,0.2897037092888712
NPEC51.VTC3.AK20.Brioso.Bri_h6.4,2021-11-29,2035.9900901929002,1229.2406,633.7854,2251.8849110138835,1263.4109333333333,706.1373666666667,2400.8159880175,1301.444,820.9793999999998,1304.2687968988528,2260.088145482198,7112.304424558257,9113.153616666668,0.3174448780898727
NPEC51.VTC3.AK20.Brioso.Bri_h6.4,2021-12-06,1597.2470892392996,719.8054999999998,597.6836999999998,1748.2520564785164,721.0683166666666,665.9500833333333,1848.2017131412,722.034,787.5518999999998,1304.1477897244517,2621.0529957127133,3991.6488830551075,5763.940966666666,0.441148681734149
NPEC51.VTC3.AK20.Brioso.Bri_h6.4,2021-12-09,1691.8693244809995,724.2624999999998,563.8104999999998,1812.9896128846165,726.1938666666666,655.7732666666666,1897.2241875034,727.3824,778.6379,1306.628274881076,2608.2324042858236,4031.978665035316,5808.510966666668,0.4511021254321638
NPEC51.VTC3.AK20.Brioso.Bri_h6.4,2021-12-12,1680.9893466837,719.8054999999998,595.4552,1876.1138124711003,720.3997666666666,636.0139,1992.1781657234,720.6969,704.206,1307.1916517767138,2613.3784461402943,3936.611994577341,5883.240000000001,0.4765858151623606
NPEC51.VTC3.AK20.Brioso.Bri_h6.4,2021-12-18,1800.8081563970002,727.3824,574.5073,2020.8981022459666,728.6452166666667,610.7575666666665,2201.0352016245,729.1652,654.2876,1302.6647732994588,2612.2466780242544,3758.0129311326327,5691.366149999999,0.5373745979647306
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-10-03,15.989216960099997,87.8029,246.4721,20.26115273755,92.7056,269.7227833333333,22.2963065176,98.4997,282.5738,1306.047525804119,3295.6459941599405,77.74141764231666,1753.3837999999998,0.2623607865349911
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-10-09,81.6703536937,137.7213,280.791,86.60445110448332,145.44676666666666,283.0937833333333,100.72273036959999,155.1036,286.5851,1303.6636237163182,3237.9742717924873,249.79037821009163,2010.4041333333334,0.35018528313673625
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-10-11,111.96424841870001,163.12619999999995,282.1281,133.88312280530002,181.39989999999997,314.7384833333333,168.47974382369998,201.0107,359.6799,1304.4462010188483,3188.1253810261755,403.3196711359833,2386.05495,0.3314567901158289
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-10-15,271.06182405970003,199.2279,352.5487,295.73164895198335,216.53591666666668,418.8094333333333,319.17051536789995,232.2097,464.4194,1304.8258141892818,3128.5666493542863,641.0972785345499,2848.3944166666665,0.4622713682502521
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-10-17,409.2198623698,235.7753,442.1344,431.1393989180333,242.08938333333333,469.24781666666667,445.5030090683,248.2549,497.4012,1307.8249417624575,3130.1740722993277,759.68248112495,3095.16365,0.5674620845847059
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-10-20,595.8918349077,343.189,440.7973,654.91725398385,344.8975166666667,491.08711666666665,700.8716024180001,346.7546,516.5663,1312.5921388883428,3083.666819339667,1110.6228494985498,3287.1117833333333,0.5901636579640851
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-10-23,664.8745095451001,391.7703,347.2003,737.0431748812833,397.26726666666667,414.87241666666665,777.8240544741998,403.8042,495.6184,1307.7871428929566,2961.4545931533044,1194.8888767949165,3260.51835,0.617450304257085
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-10-26,542.6381477085,373.4966,291.0421,563.4449216319167,383.6734166666667,314.2927833333333,581.2554141644999,392.6617,328.0352,1304.7619828002419,3002.755936610521,806.3756364014916,3050.4450833333335,0.6993049471342162
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-11-01,942.5771526254997,562.9191,449.7113,968.0289904067499,567.0046833333332,501.04108333333335,1010.8208548801,571.8331,558.4621,1306.8001381749207,2784.433356981454,1942.2084691447164,4320.838650000001,0.49961828537151504
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-11-04,944.1941513340997,645.8193,416.2838,990.2176956589333,648.1220833333333,458.10531666666674,1039.8235344200998,650.722,486.2587,1305.8213267993299,2718.134019406993,2066.6696940693164,4793.874916666667,0.4804523866912714
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-11-07,1139.7874275579,685.0409,426.9806,1194.4396001267,686.7494166666665,461.89376666666664,1255.1187678821,689.0522,491.1614,1302.4857202492212,2689.9909670689635,2367.393876196225,5184.3823999999995,0.5066070550845521
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-11-08,1198.8754209083995,727.3824,468.8764,1290.505678809883,728.1995166666666,504.75524999999993,1369.7329871573995,728.7194999999998,542.8625999999998,1304.213000356099,2660.2303492133906,2802.187414087808,5480.178633333333,0.4611087273002051
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-11-12,1406.3399308945995,810.7283,488.0415,1484.3839564033497,826.1792333333333,512.3321500000001,1563.16496781,830.3390999999998,531.7201,1301.9753348287416,2614.858023785294,3004.596651084325,6034.406583333333,0.49498554423902336
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-11-16,1495.5946839365,885.6059,437.2317,1604.4288943144331,888.3543833333332,525.8517166666667,1721.4858278550998,891.8457,650.722,1302.7665203897088,2545.7543377770385,3400.1948554140076,6466.512733333333,0.4765276750642533
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-11-19,1661.5476189674,942.6555,472.8877,1752.047235879967,947.7067666666666,549.8452333333333,1838.4182750087,954.2437,607.4891,1299.8806531277885,2501.628421524139,3947.404567039042,6891.933383333333,0.44568275762392223
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-11-23,1885.7542236907998,1013.5218,451.4941,2033.2116599794335,1023.1786333333333,525.0345999999998,2153.5919827578,1033.5783,622.6428999999998,1304.46491233221,2399.9124666804514,3961.9578864972577,7401.517049999999,0.5173603497846678
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-11-26,1995.0188391304,1041.1552,452.3855,2166.818661383633,1056.97755,517.9776833333333,2293.0690470414997,1073.6913,604.3692,1306.0929649769707,2387.9797955553654,4254.330058402525,7643.160733333333,0.5132818879368847
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-11-29,2148.3595815312,1085.7252,456.8425,2363.728977096133,1107.9359166666666,524.5146166666667,2556.6239446641002,1132.9694,595.4552,1305.1591974501946,2315.3849971964314,4557.0536375812835,8108.545816666666,0.5211584821506375
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-12-06,1505.2211897619,579.41,459.071,1604.9447182268002,586.5412,519.2405,1691.7382164776002,594.1181,573.6159,1302.9582170161148,2740.205927999016,2367.4370822428,4672.421666666668,0.6805654210912255
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-12-09,1531.1507771615998,576.7357999999998,460.8538,1631.7556427604666,584.2384166666667,519.5376333333334,1716.3646697828995,590.9982,571.3874,1304.1149206766365,2744.158828198095,2356.792668446558,4754.653316666667,0.6941155764112407
NPEC51.VTC3.AK23.Moneymaker.Mon_h4.6,2021-12-18,1536.5262053010001,581.6385,455.0597,1677.268660466,592.11245,508.6179833333333,1798.4045096679995,601.6949999999998,550.4395,1300.137138876398,2764.6811854944413,2262.616730145725,4557.579633333334,0.7419427301132462
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-10-03,22.7194278013,100.2825,246.4721,26.892039333750002,109.41935000000001,270.1684833333333,30.6415295825,118.1105,283.9109,1305.8762142646265,3287.4918114741736,106.26899621039998,1760.1435833333335,0.2534886212361826
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-10-09,51.2632293294,170.7031,246.0264,58.488405991516665,180.0628,270.01991666666663,70.51226801039998,188.9768,282.5738,1308.5304169002477,3240.845891782986,252.86611899692494,1813.9989999999998,0.2312710707297896
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-10-11,71.87698313669998,201.0107,246.9178,85.95480432601998,215.89708000000002,279.09734,98.489921342,227.30700000000002,304.8588,1304.3353281867257,3206.0856500466293,371.06663878643997,2050.48742,0.2320203805602051
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-10-15,113.57131470280001,249.1463,266.9743,142.71867655968333,258.9517,308.27583333333337,180.00334272860002,270.9856,350.3202,1304.414396247653,3126.3465695531863,621.3655240228499,2416.5854,0.2323724118254595
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-10-17,205.9448490377,258.9517,299.9561,227.98456792238332,263.63155,359.01134999999994,255.49970135310002,271.877,421.1865,1301.3906683907908,3076.366716172734,719.6803036128332,2638.3954333333336,0.3203549576699373
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-10-20,332.8832206326,376.6165,437.2317,377.5347660531666,384.41625,482.99023333333326,425.41964672929987,390.8789,549.1024,1305.0401179191717,2899.2745891677137,1381.9934064197914,3443.70105,0.2747984150697373
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-10-23,585.5780053069,484.0302,532.1658,602.0830461793666,487.2243833333334,570.7188499999999,629.8627131826,490.27,619.9687,1306.972905064141,2781.0960494294036,2040.4487555509497,3981.1409666666664,0.2954140132483271
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-10-26,790.2574634632998,524.5889,354.7772,839.1415460441332,526.8916833333333,393.9988,903.6817782835001,528.6002,428.7634,1305.8218518941014,2926.61147087861,1466.3006532778334,3935.456716666667,0.5720680521735332
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-11-01,846.4412158899999,680.5839,705.5431,885.9249208432166,682.4409833333333,734.4393166666665,940.5966271802,683.7038,788.4433,1311.4963791918,2669.2357161195164,3479.393359730475,5191.290749999999,0.2546914343489736
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-11-04,1005.2745890392999,731.8394,678.3554,1076.0179514597332,732.8050833333332,725.2281833333333,1118.9035118042,733.1764999999998,763.9298,1304.1200797449426,2615.4390852364504,3670.7718116176998,5386.581633333334,0.2931677033371069
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-11-07,1384.4866105097,662.3102,515.6749,1442.0347469818832,670.3328,552.3708666666666,1500.9244229232002,677.0183,608.3805,1307.9082790628818,2717.4841312493595,2728.614966088958,5129.635583333333,0.5284835153209271
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-11-08,1247.6674630222,853.0698,702.8688999999998,1294.1962366732666,858.1210666666667,744.4675666666667,1393.0245226098998,862.4295,780.8664,1306.8719631199654,2565.5526314063686,4453.914844952058,6246.6340666666665,0.29158967248970696
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-11-12,1450.2551525789002,968.9518,701.0861,1459.69592206615,973.2602333333333,783.1691833333333,1472.8216210428998,977.4201,846.8299999999998,1299.8617839339176,2459.823313314388,5245.35492909249,7062.1165,0.279616802844793
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-11-16,1809.5308115929001,1038.9267,627.9913,1903.9630064458336,1050.0692,694.3263166666666,1972.8258298276,1060.3203,765.2669,1305.4552697812212,2435.2674642556954,5272.716772105092,7611.441749999999,0.3623071660309281
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-11-19,1699.3424806747998,1136.0893,657.4075,1775.8761154979165,1144.6318833333335,721.7368666666666,1829.9280385460997,1152.5802,780.8664,1303.2260297544228,2380.530895865169,6188.770378345791,8258.746716666668,0.2884381184346813
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-11-23,1877.5401086293,1162.3856,578.5186,2005.6442157796835,1172.191,689.4236166666666,2100.1952686458,1181.5507,779.975,1306.5011775893736,2351.334701215925,6130.351168244958,8461.39165,0.3292942186549583
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-11-26,1808.3011774398,1169.5168,681.0296,1967.5778678026165,1196.7787833333334,731.9136833333332,2180.7551772804,1218.5438,802.7057,1300.0866216965526,2323.228152418635,6511.3867828535585,8634.026116666666,0.30252349046346705
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-11-29,1844.9379184504999,1229.2406,659.1903,1945.4600138452,1242.3144666666665,716.5370333333332,2036.7171436663,1262.6681,799.1401,1301.6788114633728,2272.856449594682,6921.343962202074,8941.039133333334,0.28233870632946195
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-12-06,1467.8156790949,669.8871,678.3554,1586.3750573815996,672.5613,720.6226166666665,1713.7425097148998,675.6812,798.2487,1298.2814288919683,2638.1279823272203,3619.7022645660495,5356.496883333332,0.4401089133056928
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-12-09,1502.8910429741998,678.3554,666.3215,1634.71716066555,680.9553166666667,709.8515333333334,1756.8174482864997,683.7038,786.6605,1299.336160109106,2626.7507633662494,3682.782927025141,5279.3165,0.4452520212953608
NPEC51.VTC3.AK26.Brioso.Bri_h1.6,2021-12-18,1755.1050983026998,675.2355,556.6793,1833.3616776957497,679.0982333333333,635.7910499999999,1949.3296864304,681.4753,732.2850999999998,1298.191706780269,2638.4651963009114,3424.763038495575,5467.3276166666665,0.5395047456255508
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-10-03,21.0726318192,81.56309999999998,246.0264,22.471117188799997,88.10003333333331,270.2427666666667,24.6165208808,92.2599,283.4652,1306.4003775884842,3295.0945379723057,77.47936717592499,1747.5897000000002,0.2923034246589287
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-10-09,49.7535008054,141.2869,246.4721,63.69266534869999,161.34339999999997,270.68846666666667,84.5904864967,178.7257,283.4652,1305.5668690132022,3242.359338553939,233.241634669825,1828.632816666667,0.27172974817444057
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-10-11,78.13639705659999,191.2053,246.0264,101.38542173223999,211.79664000000002,275.44259999999997,119.40760733899998,236.22099999999998,284.8023,1300.5401941519397,3193.19659009107,370.10378955541,2156.2966,0.27277073015388964
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-10-15,183.9723395588,241.1237,353.8858,217.5522113892167,246.47210000000004,377.3593333333333,263.9958972704,250.9291,401.5757,1306.0334071346615,3094.274883875261,694.0453781399668,2673.97715,0.3132973840048376
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-10-17,300.70216525259997,266.9743,355.6686,319.62674473326666,275.4426,409.30116666666663,354.84182471720004,287.4765,456.8425,1302.8062898056548,3028.044484987795,846.4491618295998,2842.5260333333335,0.3794772515320954
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-10-20,503.3454763865,396.2273,425.1978,521.4678470483833,398.6043666666667,535.4342666666665,538.6512725142,401.5757,628.437,1306.6171932774912,2868.9519011147463,1508.78990988475,3786.2215,0.34907391674578864
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-10-23,707.1945838546999,475.1162,554.4508,742.0746100521665,478.08753333333334,618.6316,794.9356354028,481.8017,714.9028,1309.8338411563761,2778.0898422368005,2074.040380750358,4256.806416666666,0.3577562471294989
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-10-27,1050.5465799103,546.4282,478.6818,1100.43814141625,554.3022333333332,517.68055,1131.5832449209,558.0164,574.5073,1303.0409745759182,2832.900391003739,2047.1028178043164,4051.115866666667,0.5378094165978841
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-11-01,1039.7063318110002,722.034,631.1111999999998,1132.1543593296499,729.6851833333332,690.835,1191.1301162833,733.6222,748.3303,1314.1521432573425,2613.419867553028,3634.4257595640333,5266.168349999999,0.311644837965565
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-11-04,1334.8880555264998,790.2261,649.3849,1409.9506982811665,791.8603333333332,682.2924166666667,1475.1040921929998,793.7917,710.8915,1310.0216123630655,2580.684455466309,3806.030740756658,5784.96315,0.370858544362439
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-11-07,1443.9699143552996,860.6467,661.8645,1526.0369028673665,867.4064833333332,709.2572666666665,1621.6331778716994,876.6918999999998,743.8733,1312.405915354325,2525.8970091471433,4290.855721799232,6452.918883333333,0.3556634152246043
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-11-08,1489.1366215265998,902.9882,711.3371999999998,1578.4485853336198,911.0999400000001,738.88146,1716.9069801606,922.599,764.8212,1323.2624215550684,2493.091604875249,4703.16688575425,6741.39078,0.33560272896669796
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-11-13,1883.0963068945998,1192.6932,654.7333,2003.8487645108999,1236.7432166666665,733.0279333333333,2125.9381264649,1273.8106,806.717,1292.0291573981842,2224.2882182417393,6245.830667234615,9021.785116666668,0.32176797166433285
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-11-16,2027.8196777992002,1299.6612,650.2763,2144.0346728230834,1324.8432500000001,694.0291833333331,2255.7032660725,1351.3624,757.6899999999998,1295.423491623842,2177.743181835754,6573.560614955798,9520.969116666665,0.32664332601187995
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-11-19,2179.3149757279,1391.4754,675.2355,2282.0251842399502,1422.6001166666665,706.1373666666667,2396.2689240814,1447.1879,758.5814,1293.8636126105096,2106.7637146041557,7203.7087198023655,10193.976116666667,0.31740896275186103
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-11-23,2148.3794463802,1313.4779,638.6881,2479.4996616640497,1407.3720333333333,687.1208333333333,2797.3362524215995,1464.1245,738.0792,1295.4064407535443,2073.397951242809,7223.408359474849,10241.666016666666,0.3437308929962235
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-11-26,2260.2662218878,1221.6637,610.1632999999998,2584.67946820378,1389.6925999999999,682.5449799999999,2709.3786740194,1457.8846999999996,738.5249,1296.0610704491505,2092.888239008225,7313.64562794829,10221.951219999999,0.35576849624883533
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-11-29,2282.3956636738,1270.6907,636.9053,2534.8636579886834,1412.3490166666668,703.5374499999999,2931.5014560826994,1455.2105,756.3529,1303.9871669187205,2090.4011400537147,7737.471252977667,10377.530233333333,0.32946002661576
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-12-06,2057.7897754855,956.9179,554.8965,2331.0314356421336,962.7862833333334,645.3735999999999,2543.415806564,971.1803,752.3416,1302.7564939825108,2409.6824197845604,4936.144483472784,7033.071716666666,0.4745452766980569
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-12-09,2050.2014031675,958.7007,600.3579,2355.142065035067,968.1346833333333,679.7667833333334,2596.3278183604,976.5287,759.0271,1301.1090167023845,2410.8744204852037,5152.481462724425,7012.123816666666,0.45693882809086084
NPEC51.VTC3.AK29.Merlice.Mer_h5.6,2021-12-18,2070.7515894579997,938.1985,544.6454,2461.2061222199495,948.9695833333334,660.0074166666666,2751.380910745,959.5921,751.8959,1297.7458403490402,2419.5453219236647,4891.983930903333,6947.868733333334,0.5048045657972817
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-09-29,4.5053477532,38.7759,246.4721,6.441177288249999,40.410133333333334,270.76275000000004,9.2927763622,41.8958,283.9109,1306.0647086817623,3307.4168282006667,15.646879395666664,1802.1136666666664,0.44279141091238766
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-10-03,19.26890353,60.1695,246.4721,21.6487124402,67.89496666666666,270.76275000000004,25.659425453299995,76.2147,283.9109,1305.7413551236205,3298.344493685432,47.808401007483326,1757.9150833333333,0.45863813762738914
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-10-09,49.676027894300006,128.8073,246.4721,59.26743915313333,137.27560000000003,270.8370333333333,70.9095649904,141.2869,283.9109,1306.9032182753233,3256.399139376537,199.77019180686668,1898.8305666666665,0.29700885251612424
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-10-11,80.42880063119998,168.47459999999995,256.2775,92.96418251183333,174.3429833333333,278.33965000000006,111.7914242324,179.6171,308.8701,1306.2853888516993,3214.9331295967404,308.49084146468334,2008.4727666666665,0.30215461078546996
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-10-15,165.394732774,229.5355,273.6598,196.99904537136663,235.10675,327.5895,223.3841999748,239.7866,365.0283,1306.6967900081447,3112.7457594510875,596.8951753226082,2459.14975,0.3332025969335639
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-10-17,232.3333144493,293.7163,369.0396,274.5348618265333,301.3674833333334,411.5296666666666,303.99575721680003,312.4357,443.4715,1310.0834951397712,3033.606665525396,947.222050942925,2895.7129,0.29123877865862063
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-10-20,428.1093472839,397.1187,421.1865,487.7101848194167,410.26685,501.4124999999999,548.2003054285,419.4037,553.5594,1304.0537434814503,2862.4552508871907,1556.1331423448164,3575.3311166666663,0.3145034002475007
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-10-23,671.5034096563999,487.1501,524.5889,753.4647833879499,489.82429999999994,564.4047666666667,818.7337245047999,492.9442,605.2606,1306.4249112256493,2749.117297836239,2105.3538388502834,4195.6712333333335,0.35961116754974826
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-10-26,667.4470074906,578.5186,604.8149,780.3902618841834,580.9699499999999,643.6650833333333,921.1588724336999,582.5299,680.5839,1305.3066550995538,2707.1223118833614,2867.2643283309917,4835.3993,0.27329008579083947
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-11-01,971.8797913853999,792.9003,666.7672,1188.63608449135,805.7513166666666,718.69125,1349.9297191892995,812.9567999999998,766.1582999999998,1309.5873036573935,2580.084825585197,4136.388145838909,5947.346516666666,0.287373644947205
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-11-03,1145.1270989691,884.7144999999998,691.2807,1373.108687164133,886.4230166666666,744.09615,1491.5978763177,888.2801,784.8777,1309.6215778435133,2506.645390677096,4674.240520342491,6459.381533333333,0.2938830209427606
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-11-06,1205.6711857512998,976.5287,658.2989,1492.129923190083,984.5513,744.54185,1616.1961687003998,993.0196,813.8482,1310.6193101537929,2458.917545929067,5715.394503024366,7177.478516666667,0.2621676911102837
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-11-07,1360.1025083621996,1007.282,641.3623,1656.049690925833,1023.8471833333332,746.6960666666665,1841.4635563604002,1040.7095,833.459,1310.5170267990918,2411.826697643181,5839.391056022775,7635.50955,0.28467251230917784
NPEC51.VTC3.AK3.Brioso.Bri_boh5.0,2021-11-08,1688.7862999161996,1026.8928,655.179,1914.7261127148497,1047.17215,694.2520333333332,2121.6910217486998,1069.68,740.3077,1307.442000691718,2364.9743749386803,5661.5438771127165,7825.600599999998,0.33850484264502084
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-10-03,17.538675182099993,99.3911,245.5807,22.436022622233327,104.96235000000001,270.4656166666666,26.646708448600002,111.8707,283.0195,1306.1266368516638,3292.195142267532,94.86971815215833,1744.321233333333,0.23673934424665907
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-10-09,33.730513601999995,135.0471,246.4721,43.00309403438333,140.3955,270.5399,56.525427829499996,148.41809999999995,283.9109,1305.5482872220857,3263.0460580775903,190.6091856097,1809.8391333333336,0.2257957069296683
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-10-12,48.807933993,152.8751,246.4721,55.3096990707,163.8690333333333,270.5399,62.1451936116,175.1601,283.0195,1305.1419609936977,3243.364506804542,254.0705910079583,1877.8826666666666,0.21788686536550136
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-10-16,104.9181864784,207.6962,281.2367,117.8760274811,213.78743333333338,303.5959833333333,131.0940980057,219.7301,324.9153,1307.1020944490758,3161.6252312838164,482.85190491565004,2455.8812833333336,0.24545778308611768
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-10-17,159.8087372352,241.1237,280.3453,170.45497197593332,249.44343333333336,319.78974999999997,186.50113483650003,257.6146,354.3315,1305.4497213067004,3101.3081316467337,607.73823760885,2572.35755,0.2818024359806186
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-10-20,262.2060743755,360.5713,325.361,276.2253604764333,388.3532666666667,377.43361666666664,286.94973028989995,406.4784,439.4602,1306.32132910574,2925.101975237574,1153.5853861328917,3280.871983333333,0.2407730014343157
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-10-24,420.24286707989995,406.4784,446.1457,442.9586529922167,410.78683333333333,502.30390000000006,454.4918532408,417.1752,564.7019,1301.3110654309373,2810.417194277818,1521.5815483174829,3458.5577166666667,0.2936908943909662
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-10-27,559.4855261454001,521.0233,446.5914,599.5684873767832,523.6232166666666,517.9034,667.2582914250999,526.3717,562.9191,1304.2158751096667,2679.5899817118866,2028.014518859808,4008.4772333333335,0.2975889152403836
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-11-01,791.9400161735997,743.8733,577.6272,847.9108836351833,744.0218666666666,622.4943333333332,912.9070141591001,744.319,701.9775,1311.4547406827305,2514.2526376846595,3275.2702828864826,5311.258333333334,0.2590564505729196
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-11-04,950.2727951281,848.1671,594.5638,1017.7659371713166,852.0298333333334,629.7741,1106.8137647028,854.4069,660.9730999999998,1308.6616258934919,2446.840688584858,3863.858640518924,6224.051933333332,0.2650815244255266
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-11-07,1174.886629256,952.4609,560.2449,1263.2514370627002,954.1694166666666,660.6759666666667,1346.6639380136999,956.0265,727.8281,1307.4436302475508,2396.917313982481,4314.62831767835,6927.440816666666,0.29478970209548944
NPEC51.VTC3.AK32.Merlice.Mer_bo.0,2021-11-08,1164.179475645,997.0309,591.8896,1247.390017297833,1001.6364666666665,698.1147666666666,1309.0160761889,1005.0535,775.518,1305.921150557389,2357.547285531577,4970.5288816877,7258.6702,0.2533580687286448
